quote_id,created_at,customer_name,product_id,requested_quantity,spot_material_surcharge_pct,quote_lead_time_days,created_by,quoted_price_usd,is_margin_violated,status
QT-2025-00354,2025-11-16 22:30:30.000000 UTC,Boeing Aerostructures,AP-LASER-012,278,0.071,3.0,David Miller,282858.93529,false,Won
QT-2025-00355,2025-11-17 01:47:21.000000 UTC,Micron Technology Operations,AP-VALVE-002,45,0.0551,2.7,David Miller,96101.452175,false,Lost
QT-2025-00356,2025-11-17 03:50:12.000000 UTC,Tesla Supply Chain,AP-VALVE-009,40,0.072,3.8,David Miller,154001.247073,false,Lost
QT-2025-00357,2025-11-18 01:25:27.000000 UTC,Lam Research Operations,AP-LASER-002,265,0.013,3.6,Emily Chen,192343.716606,false,Lost
QT-2025-00358,2025-11-18 03:17:27.000000 UTC,Rolls-Royce Aerospace,AP-ACT-004,73,0.0832,3.6,Priya Shah,116460.64138,true,Won
QT-2025-00359,2025-11-18 19:32:54.000000 UTC,Tokyo Electron America,AP-ACT-005,68,0.0948,2.9,John Smith,136135.850427,false,Lost
QT-2025-00360,2025-11-20 11:06:50.000000 UTC,Tesla Supply Chain,AP-VALVE-007,125,0.0813,4.6,Maria Rodriguez,467267.452332,false,Lost
QT-2025-00361,2025-11-22 04:57:16.000000 UTC,Boeing Aerostructures,AP-LASER-011,105,0.0585,2.9,Maria Rodriguez,128492.004679,false,Won
QT-2025-00362,2025-11-22 17:40:36.000000 UTC,Spirit AeroSystems,AP-LASER-005,74,0.0161,6.0,James Wilson,62022.649548,false,Won
QT-2025-00363,2025-11-22 23:05:03.000000 UTC,Micron Technology Operations,AP-LASER-003,225,0.0851,4.9,Maria Rodriguez,251942.575019,false,Lost
QT-2025-00364,2025-11-23 02:17:34.000000 UTC,Applied Materials Global,AP-ACT-010,30,0.0425,3.2,Emily Chen,59628.485953,false,Lost
QT-2025-00365,2025-11-23 09:51:12.000000 UTC,Pratt & Whitney,AP-VALVE-009,25,0.0628,4.9,John Smith,96851.86515,false,Lost
QT-2025-00366,2025-11-23 10:15:39.000000 UTC,Emerson Automation,AP-LASER-009,355,0.0871,2.6,Michael Thompson,359498.619616,false,Lost
QT-2025-00367,2025-11-24 08:10:20.000000 UTC,Pratt & Whitney,AP-VALVE-003,15,0.0349,5.2,Priya Shah,33386.16477,false,Lost
QT-2025-00368,2025-11-24 11:02:19.000000 UTC,Spirit AeroSystems,AP-VALVE-011,25,0.0485,4.1,Michael Thompson,68783.723427,false,Lost
QT-2025-00369,2025-11-24 14:54:35.000000 UTC,Caterpillar Advanced Components,AP-ACT-003,70,0.0668,2.7,Priya Shah,99921.160869,false,Lost
QT-2025-00370,2025-11-24 16:59:14.000000 UTC,Intel Fab Equipment,AP-LASER-002,216,0.0548,3.6,Maria Rodriguez,154055.372551,false,Won
QT-2025-00371,2025-11-24 18:28:29.000000 UTC,Bosch Rexroth,AP-ACT-008,110,0.0316,2.6,Sarah Connor,184329.825093,false,Lost
QT-2025-00372,2025-11-25 11:42:43.000000 UTC,Boeing Aerostructures,AP-LASER-008,60,0.0491,2.6,Sarah Connor,61029.702824,false,Lost
QT-2025-00373,2025-11-25 14:39:30.000000 UTC,SpaceX Propulsion,AP-ACT-012,25,0.0276,4.6,Emily Chen,52647.698102,false,Lost
QT-2025-00374,2025-11-26 00:40:10.000000 UTC,Northrop Grumman Systems,AP-ACT-012,45,0.0227,3.7,David Miller,102741.228897,false,Won
QT-2025-00375,2025-11-26 15:12:09.000000 UTC,Bosch Rexroth,AP-ACT-008,108,0.0093,3.7,Sarah Connor,181341.670602,false,Lost
QT-2025-00376,2025-11-26 20:00:35.000000 UTC,Boeing Aerostructures,AP-LASER-003,105,0.0592,2.3,Sarah Connor,121663.047933,false,Won
QT-2025-00377,2025-11-27 00:12:54.000000 UTC,Blue Origin Manufacturing,AP-LASER-003,115,0.0729,2.7,David Miller,130728.156224,false,Won
QT-2025-00378,2025-11-27 17:44:44.000000 UTC,Parker Hannifin,AP-VALVE-013,89,0.0684,5.2,Maria Rodriguez,428440.143373,false,Won
QT-2025-00379,2025-11-27 22:17:35.000000 UTC,Rolls-Royce Aerospace,AP-VALVE-002,12,0.0551,2.6,Priya Shah,25270.975662,false,Lost
QT-2025-00380,2025-11-28 07:45:31.000000 UTC,TSMC North America,AP-VALVE-014,41,0.0325,3.3,Michael Thompson,130224.666016,false,Lost
QT-2025-00381,2025-11-29 07:41:07.000000 UTC,Schneider Electric,AP-LASER-011,120,0.0543,3.2,James Wilson,144438.06132,false,Lost
QT-2025-00382,2025-11-30 10:38:08.000000 UTC,ABB Robotics,AP-ACT-001,115,0.0534,2.9,James Wilson,146632.335753,false,Lost
QT-2025-00383,2025-11-30 12:48:34.000000 UTC,Caterpillar Advanced Components,AP-ACT-002,140,0.0339,3.3,David Miller,189267.719951,false,Lost
QT-2025-00384,2025-11-30 21:33:28.000000 UTC,Micron Technology Operations,AP-VALVE-011,51,0.0196,3.5,James Wilson,138796.982383,false,Lost
QT-2025-00385,2025-12-01 00:40:34.000000 UTC,Lockheed Martin Skunk Works,AP-ACT-007,15,0.0375,4.4,Michael Thompson,22171.51353,false,Lost
QT-2025-00386,2025-12-01 01:25:43.000000 UTC,Linde Engineering,AP-VALVE-013,106,0.1132,3.9,Emily Chen,492752.976947,false,Lost
QT-2025-00387,2025-12-01 04:16:43.000000 UTC,ASML Litho Systems,AP-LASER-002,205,0.0547,3.6,David Miller,149504.666291,false,Lost
QT-2025-00388,2025-12-01 13:11:30.000000 UTC,Collins Aerospace,AP-LASER-005,65,0.0341,2.1,David Miller,56415.791954,false,Lost
QT-2025-00389,2025-12-02 03:14:02.000000 UTC,Safran Landing Systems,AP-VALVE-013,40,0.0794,4.0,James Wilson,183098.688132,false,Won
QT-2025-00390,2025-12-02 07:01:40.000000 UTC,Tesla Supply Chain,AP-ACT-005,96,0.0652,4.2,Emily Chen,186943.295367,false,Lost
QT-2025-00391,2025-12-02 12:47:00.000000 UTC,Pratt & Whitney,AP-VALVE-007,20,0.0428,3.4,James Wilson,68337.05534,false,Lost
QT-2025-00392,2025-12-03 23:24:42.000000 UTC,Collins Aerospace,AP-VALVE-004,45,0.0517,5.5,John Smith,137290.933331,false,Lost
QT-2025-00393,2025-12-04 10:33:49.000000 UTC,SLB Production Systems,AP-VALVE-011,40,0.0759,3.2,Sarah Connor,109295.034643,false,Won
QT-2025-00394,2025-12-04 20:46:02.000000 UTC,Pratt & Whitney,AP-VALVE-005,45,0.0675,3.6,David Miller,151568.730436,false,Won
QT-2025-00395,2025-12-05 07:17:10.000000 UTC,Airbus Atlantic,AP-VALVE-011,75,0.0253,2.9,Michael Thompson,199382.185457,false,Lost
QT-2025-00396,2025-12-05 11:52:22.000000 UTC,TSMC North America,AP-VALVE-011,67,-0.0089,3.2,Maria Rodriguez,184543.30533,false,Lost
QT-2025-00397,2025-12-06 00:32:09.000000 UTC,SPIRIT AEROSYSTEMS,AP-VALVE-001,15,0.0566,3.0,Priya Shah,42321.30051,false,Lost
QT-2025-00398,2025-12-06 09:54:34.000000 UTC,ASML Litho Systems,AP-LASER-013,135,0.0612,3.9,Priya Shah,153696.564542,false,Lost
QT-2025-00399,2025-12-06 15:22:00.000000 UTC,Schneider Electric,AP-ACT-011,26,0.0538,3.6,John Smith,52278.049646,false,Won
QT-2025-00400,2025-12-06 17:27:35.000000 UTC,ABB Robotics,AP-LASER-011,411,0.0565,4.2,James Wilson,484705.844079,false,Lost
QT-2025-00401,2025-12-06 18:10:18.000000 UTC,Collins Aerospace,AP-VALVE-002,50,0.062,3.5,Maria Rodriguez,112413.967114,false,Lost
QT-2025-00402,2025-12-07 02:06:09.000000 UTC,Lam Research Operations,AP-LASER-004,85,0.0665,2.5,David Miller,111756.151532,false,Lost
QT-2025-00403,2025-12-07 23:24:36.000000 UTC,Airbus Atlantic,AP-ACT-009,110,0.0741,2.5,Priya Shah,176587.287843,false,Won
QT-2025-00404,2025-12-08 15:45:37.000000 UTC,Pratt & Whitney,AP-ACT-011,55,0.0288,3.7,John Smith,101845.152846,false,Lost
QT-2025-00405,2025-12-09 08:55:40.000000 UTC,Tokyo Electron America,AP-LASER-003,114,0.0562,3.1,Michael Thompson,119136.427922,true,Lost
QT-2025-00406,2025-12-09 09:39:55.000000 UTC,SLB Production Sys.,AP-LASER-007,395,0.071,3.2,John Smith,504057.113574,false,Lost
QT-2025-00407,2025-12-09 22:08:49.000000 UTC,Parker Hannifin,AP-VALVE-004,70,0.0673,3.0,David Miller,216208.035775,false,Won
QT-2025-00408,2025-12-10 21:06:25.000000 UTC,ABB Robotics,AP-LASER-010,95,0.0569,4.6,Michael Thompson,101699.785986,false,Lost
QT-2025-00409,2025-12-10 22:03:36.000000 UTC,Pratt & Whitney ,AP-VALVE-004,25,0.066,3.9,Michael Thompson,76262.100092,false,Lost
QT-2025-00410,2025-12-11 08:23:24.000000 UTC,Intel Fab Equipment,AP-LASER-012,77,0.0225,2.9,Priya Shah,72823.668271,false,Won
QT-2025-00411,2025-12-11 10:38:37.000000 UTC,Parker Hannifin,AP-ACT-008,95,0.067,2.8,David Miller,165350.539348,false,Won
QT-2025-00412,2025-12-11 23:39:17.000000 UTC,Emerson Automation,AP-LASER-012,130,0.0459,2.4,Emily Chen,132010.86924,false,Won
QT-2025-00413,2025-12-12 07:44:11.000000 UTC,SpaceX Propulsion,AP-LASER-011,347,0.0876,4.2,Michael Thompson,444544.586132,false,Lost
QT-2025-00414,2025-12-12 17:48:44.000000 UTC,Emerson Automation,AP-ACT-009,50,0.0152,3.2,Emily Chen,83093.590112,false,Won
QT-2025-00415,2025-12-13 06:29:40.000000 UTC,Tokyo Electron America,AP-LASER-001,240,0.0679,3.2,John Smith,168369.011568,false,Won
QT-2025-00416,2025-12-13 06:44:14.000000 UTC,Rolls-Royce Aerospace,AP-LASER-013,235,0.0682,2.8,Emily Chen,268759.267747,false,Lost
QT-2025-00417,2025-12-13 15:11:55.000000 UTC,TSMC North America,AP-ACT-009,120,0.0482,3.0,John Smith,211319.141432,false,Lost
QT-2025-00418,2025-12-13 19:56:21.000000 UTC,TSMC North America,AP-LASER-007,159,0.0178,3.0,Maria Rodriguez,188742.29567,false,Lost
QT-2025-00419,2025-12-16 21:00:34.000000 UTC,Intel Fab Equipment,AP-ACT-004,35,0.014,3.2,Sarah Connor,63768.4672,false,Lost
QT-2025-00420,2025-12-16 21:59:48.000000 UTC,Spirit AeroSystems,AP-VALVE-008,17,0.0791,4.0,David Miller,60141.968745,false,Lost
QT-2025-00421,2025-12-17 06:19:09.000000 UTC,Boeing Aerostructures,AP-ACT-001,95,-0.0052,3.5,Michael Thompson,118755.168272,false,Lost
QT-2025-00422,2025-12-17 16:11:50.000000 UTC,Lam Research Operations,AP-LASER-004,147,0.057,3.2,David Miller,195470.34814,false,Won
QT-2025-00423,2025-12-18 04:45:02.000000 UTC,Collins Aerospace,AP-LASER-007,100,0.0799,2.5,David Miller,125175.5257,false,Lost
QT-2025-00424,2025-12-18 10:05:10.000000 UTC,ASML Litho Systems,AP-VALVE-006,35,0.1002,2.8,Michael Thompson,86255.415593,false,Lost
QT-2025-00425,2025-12-18 13:54:46.000000 UTC,Safran Landing Systems,AP-ACT-011,25,0.0676,3.6,John Smith,50639.678569,false,Lost
QT-2025-00426,2025-12-18 18:15:50.000000 UTC,TSMC North America,AP-VALVE-011,125,0.0263,2.9,David Miller,339902.978803,false,Won
QT-2025-00427,2025-12-18 19:13:19.000000 UTC,Blue Origin Manufacturing,AP-VALVE-009,5,0.0346,2.8,Maria Rodriguez,19030.582646,false,Lost
QT-2025-00428,2025-12-19 09:21:43.000000 UTC,Spirit AeroSystems,AP-ACT-004,42,0.0335,2.3,Maria Rodriguez,80591.448638,false,Won
QT-2025-00429,2025-12-19 12:47:57.000000 UTC,Baker Hughes Energy,AP-ACT-001,73,0.0605,2.3,Sarah Connor,82513.391992,true,Won
QT-2025-00430,2025-12-19 22:47:16.000000 UTC,TSMC North America,AP-ACT-005,46,0.0686,2.5,John Smith,84979.467489,false,Won
QT-2025-00431,2025-12-20 07:59:53.000000 UTC,Bosch Rexroth,AP-ACT-008,50,0.0242,2.5,James Wilson,77617.592139,true,Lost
QT-2025-00432,2025-12-20 16:16:45.000000 UTC,Boeing Aerostructures,AP-LASER-012,115,0.0699,4.2,David Miller,113971.172359,false,Won
QT-2025-00433,2025-12-21 16:50:43.000000 UTC,Schneider Electric,AP-LASER-005,85,0.0461,2.8,Emily Chen,71281.683839,false,Won
QT-2025-00434,2025-12-21 22:33:22.000000 UTC,Schneider Electric,AP-LASER-008,230,0.0667,3.8,Michael Thompson,244098.633541,false,Lost
QT-2025-00435,2025-12-22 00:13:44.000000 UTC,KLA Process Control,AP-LASER-005,80,0.026,4.5,David Miller,69019.785721,false,Lost
QT-2025-00436,2025-12-22 00:49:03.000000 UTC,Linde Engineering,AP-VALVE-010,60,0.0384,2.8,Sarah Connor,164536.992017,true,Lost
QT-2025-00437,2025-12-22 09:04:47.000000 UTC,Micron Technology Operations,AP-LASER-011,300,0.0779,2.9,David Miller,377796.787631,false,Lost
QT-2025-00438,2025-12-23 13:01:03.000000 UTC,Airbus Atlantic,AP-VALVE-003,15,0.032,3.5,David Miller,34819.976341,false,Won
QT-2025-00439,2025-12-24 19:50:53.000000 UTC,Lam Research Operations,AP-ACT-003,115,0.0466,5.7,John Smith,158092.969971,false,Lost
QT-2025-00440,2025-12-25 04:55:57.000000 UTC,Emerson Automation,AP-ACT-007,25,0.1002,3.5,James Wilson,37612.261531,false,Lost
QT-2025-00441,2025-12-25 12:20:50.000000 UTC,Micron Technology Operations,AP-LASER-007,164,0.0698,2.6,David Miller,201314.772549,false,Lost
QT-2025-00442,2025-12-25 13:37:27.000000 UTC,Intel Fab Equipment,AP-LASER-009,190,0.0276,2.5,Michael Thompson,196729.860817,false,Won
QT-2025-00443,2025-12-25 19:06:16.000000 UTC,ASML Litho Systems,AP-LASER-010,85,0.0734,4.4,Maria Rodriguez,92582.458392,false,Lost
QT-2025-00444,2025-12-25 23:13:03.000000 UTC,Micron Technology Operations,AP-VALVE-014,35,0.0723,4.2,John Smith,114948.61688,false,Lost
QT-2025-00445,2025-12-25 23:37:09.000000 UTC,Lam Research Operations,AP-LASER-012,65,0.0968,2.4,Michael Thompson,68375.939226,false,Lost
QT-2025-00446,2025-12-26 10:49:48.000000 UTC,Linde Engineering,AP-LASER-008,129,0.0546,2.9,John Smith,138213.267376,false,Lost
QT-2025-00447,2025-12-26 23:11:52.000000 UTC,Airbus Atlantic,AP-LASER-002,298,0.0091,2.6,James Wilson,206928.548903,false,Won
QT-2025-00448,2025-12-28 01:30:46.000000 UTC,Safran Landing Systems,AP-LASER-011,270,0.0605,3.0,Maria Rodriguez,331532.033188,false,Lost
QT-2025-00449,2025-12-28 06:57:36.000000 UTC,Tesla Supply Chain,AP-ACT-002,30,0.0428,6.0,David Miller,37703.9531,false,Won
QT-2025-00450,2025-12-28 09:08:10.000000 UTC,Blue Origin Manufacturing,AP-ACT-006,105,0.0278,3.2,John Smith,170623.458152,false,Won
QT-2025-00451,2025-12-29 04:09:04.000000 UTC,Blue Origin Manufacturing,AP-VALVE-007,140,0.0897,4.6,Emily Chen,498497.488721,false,Lost
QT-2025-00452,2025-12-29 07:42:27.000000 UTC,Collins Aerospace,AP-VALVE-001,20,0.0205,3.4,David Miller,54650.919765,false,Lost
QT-2025-00453,2025-12-29 08:48:26.000000 UTC,Northrop Grumman Systems,AP-VALVE-011,40,0.0589,3.3,David Miller,115448.068577,false,Lost
QT-2025-00454,2025-12-29 17:31:30.000000 UTC,ABB Robotics,AP-VALVE-012,35,0.0441,3.1,John Smith,149299.907166,false,Lost
QT-2025-00455,2025-12-29 20:15:26.000000 UTC,Rolls-Royce Aerospace,AP-LASER-013,135,0.0372,2.3,John Smith,150640.584805,false,Won
QT-2025-00456,2025-12-30 00:49:27.000000 UTC,Northrop Grumman Systems,AP-LASER-005,105,0.0079,3.3,John Smith,86889.085948,false,Lost
QT-2025-00457,2025-12-30 01:02:37.000000 UTC,Caterpillar Advanced Components,AP-ACT-005,96,0.0321,3.0,Sarah Connor,178928.283754,false,Lost
QT-2025-00458,2025-12-30 12:04:10.000000 UTC,Baker Hughes Energy,AP-LASER-004,66,0.0425,2.1,Emily Chen,86834.606992,false,Won
QT-2025-00459,2025-12-30 12:45:23.000000 UTC,Safran Landing Systems,AP-VALVE-007,92,0.0783,3.2,Maria Rodriguez,315139.676919,false,Lost
QT-2025-00460,2025-12-31 07:00:12.000000 UTC,Baker Hughes Energy,AP-VALVE-008,20,0.072,3.7,David Miller,72457.779666,false,Lost
QT-2025-00461,2025-12-31 16:39:50.000000 UTC,Applied Materials Global,AP-VALVE-008,5,0.0355,5.1,David Miller,17533.673619,false,Lost
QT-2025-00462,2025-12-31 19:14:04.000000 UTC,Blue Origin Manufacturing,AP-LASER-003,265,0.0726,2.4,Sarah Connor,293949.660968,false,Lost
QT-2025-00463,2025-12-31 20:46:57.000000 UTC,Linde Engineering,AP-VALVE-011,10,0.02,4.4,James Wilson,27708.473194,false,Lost
QT-2025-00464,2026-01-02 21:33:27.000000 UTC,Linde Engineering,AP-VALVE-011,70,0.0734,4.6,Maria Rodriguez,198338.746251,false,Lost
QT-2025-00465,2026-01-02 21:44:36.000000 UTC,Caterpillar Advanced Components,AP-LASER-010,145,0.0509,3.7,David Miller,156198.534154,false,Lost
QT-2025-00466,2026-01-02 21:52:46.000000 UTC,Honeywell Process Solutions,AP-VALVE-008,80,0.0206,5.1,David Miller,286276.827471,false,Lost
QT-2025-00467,2026-01-02 22:28:34.000000 UTC,Caterpillar Advanced Components,AP-ACT-001,105,0.0248,2.3,David Miller,130785.253702,false,Won
QT-2025-00468,2026-01-02 22:53:02.000000 UTC,ASML Litho Systems,AP-LASER-001,345,0.0172,3.5,Maria Rodriguez,241620.653388,false,Lost
QT-2025-00469,2026-01-03 02:59:15.000000 UTC,Schneider Electric,AP-ACT-013,55,0.0105,3.7,Sarah Connor,110765.105036,false,Lost
QT-2025-00470,2026-01-04 04:02:38.000000 UTC,SLB Production Systems,AP-VALVE-003,25,0.0339,4.1,Sarah Connor,57874.523444,false,Lost
QT-2025-00471,2026-01-04 05:44:24.000000 UTC,Baker Hughes Energy,AP-VALVE-008,60,0.0849,3.1,Michael Thompson,222013.546324,false,Lost
QT-2025-00472,2026-01-04 09:21:40.000000 UTC,Pratt & Whitney,AP-LASER-012,354,0.0434,5.5,Sarah Connor,336487.951382,false,Lost
QT-2025-00473,2026-01-04 11:56:48.000000 UTC,Applied Materials Global,AP-LASER-007,95,0.0721,4.0,John Smith,111235.138109,false,Lost
QT-2025-00474,2026-01-04 23:27:52.000000 UTC,KLA Process Control,AP-LASER-005,30,0.015,4.1,Michael Thompson,26700.291601,false,Won
QT-2025-00475,2026-01-05 04:54:06.000000 UTC,Boeing Aerostructures,AP-VALVE-013,85,0.049,6.0,John Smith,383587.632806,false,Lost
QT-2025-00476,2026-01-06 09:34:39.000000 UTC,Siemens Industrial Motion,AP-LASER-002,395,0.0483,3.5,David Miller,279411.474519,false,Lost
QT-2025-00477,2026-01-06 11:34:11.000000 UTC,Bosch Rexroth,AP-ACT-002,13,0.0426,4.9,John Smith,17469.572872,false,Lost
QT-2025-00478,2026-01-06 16:35:05.000000 UTC,TSMC North America,AP-LASER-001,81,0.0257,5.6,James Wilson,55469.395375,false,Won
QT-2025-00479,2026-01-06 23:37:07.000000 UTC,Caterpillar Advanced Components ,AP-LASER-004,95,0.0377,4.0,Maria Rodriguez,117656.253659,false,Lost
QT-2025-00480,2026-01-07 01:10:44.000000 UTC,ABB Robotics,AP-ACT-008,140,-0.0013,6.0,Maria Rodriguez,239785.220596,false,Lost
QT-2025-00481,2026-01-07 01:39:57.000000 UTC,Rolls-Royce Aerospace,AP-ACT-006,41,0.0685,3.4,Michael Thompson,64645.306173,false,Lost
QT-2025-00482,2026-01-07 05:58:27.000000 UTC,SpaceX Propulsion,AP-LASER-011,500,0.0354,3.8,Emily Chen,594286.114538,false,Lost
QT-2025-00483,2026-01-07 09:21:03.000000 UTC,Safran Landing Systems,AP-VALVE-002,30,0.0785,3.6,Maria Rodriguez,62027.671324,false,Lost
QT-2025-00484,2026-01-07 11:46:21.000000 UTC,SLB Production Systems,AP-LASER-011,151,0.0489,3.2,Sarah Connor,190816.154231,false,Won
QT-2025-00485,2026-01-07 13:38:27.000000 UTC,ABB Robotics,AP-ACT-009,25,0.0292,3.2,James Wilson,38961.957758,false,Lost
QT-2025-00486,2026-01-07 22:07:06.000000 UTC,Boeing Aerostructures,AP-LASER-001,110,0.0302,3.0,Michael Thompson,80486.434492,false,Lost
QT-2025-00487,2026-01-08 02:06:23.000000 UTC,GE Aerospace,AP-ACT-012,86,0.057,2.9,James Wilson,197729.194982,false,Won
QT-2025-00488,2026-01-08 07:00:32.000000 UTC,Spirit AeroSystems,AP-VALVE-008,35,0.02,3.0,Michael Thompson,119892.204765,false,Lost
QT-2025-00489,2026-01-08 16:08:33.000000 UTC,GE Aerospace,AP-VALVE-001,25,0.0058,3.1,John Smith,63798.384535,false,Lost
QT-2025-00490,2026-01-09 07:44:36.000000 UTC,Intel Fab Equipment,AP-ACT-002,51,0.0532,2.8,Sarah Connor,66241.585049,false,Lost
QT-2025-00491,2026-01-09 08:11:49.000000 UTC,Tesla Supply Chain,AP-VALVE-009,126,0.0893,4.5,Emily Chen,482493.078292,false,Lost
QT-2025-00492,2026-01-09 12:57:26.000000 UTC,Boeing Aerostructures,AP-ACT-004,40,0.0343,4.2,Emily Chen,72592.974521,false,Lost
QT-2025-00493,2026-01-09 17:15:03.000000 UTC,Baker Hughes Energy,AP-ACT-001,57,0.0339,5.1,Maria Rodriguez,68819.035104,false,Lost
QT-2025-00494,2026-01-10 02:40:07.000000 UTC,SpaceX Propulsion,AP-ACT-004,45,0.0545,2.6,James Wilson,80682.066811,false,Won
QT-2025-00495,2026-01-10 03:36:02.000000 UTC,Parker Hannifin,AP-VALVE-001,56,0.0488,3.5,David Miller,151035.729388,false,Lost
QT-2025-00496,2026-01-10 04:00:18.000000 UTC,Pratt & Whitney,AP-ACT-013,205,0.0569,4.5,Emily Chen,414844.384991,false,Lost
QT-2025-00497,2026-01-10 11:48:23.000000 UTC,Collins Aerospace,AP-LASER-007,213,0.0073,3.1,David Miller,245952.558161,false,Lost
QT-2025-00498,2026-01-10 19:36:30.000000 UTC,Blue Origin Manufacturing,AP-VALVE-011,20,0.0331,3.0,John Smith,55557.016173,false,Lost
QT-2025-00499,2026-01-11 07:24:56.000000 UTC,Lam Research Operations,AP-LASER-006,145,0.0856,3.8,David Miller,194792.416076,false,Won
QT-2025-00500,2026-01-11 15:06:16.000000 UTC,Boeing Aerostructures,AP-VALVE-007,75,0.0829,6.0,Maria Rodriguez,283989.309323,false,Lost
QT-2025-00501,2026-01-11 21:30:08.000000 UTC,TSMC North America,AP-LASER-009,216,0.0566,3.1,Emily Chen,221772.792414,false,Won
QT-2025-00502,2026-01-11 21:36:36.000000 UTC,Collins Aerospace,AP-ACT-002,70,0.1048,2.7,Maria Rodriguez,98330.234882,false,Lost
QT-2025-00503,2026-01-11 22:05:40.000000 UTC,Schneider Electric,AP-ACT-004,155,0.0593,3.6,John Smith,292477.258209,false,Won
QT-2025-00504,2026-01-12 11:56:34.000000 UTC,Northrop Grumman Systems,AP-ACT-006,275,0.0243,3.5,John Smith,438625.188535,false,Lost
QT-2025-00505,2026-01-12 15:16:43.000000 UTC,SLB Production Systems,AP-VALVE-006,17,0.0387,2.7,Priya Shah,43177.921889,false,Won
QT-2025-00506,2026-01-13 05:36:49.000000 UTC,Intel Fab Equipment,AP-LASER-013,160,0.0626,2.2,John Smith,183676.547681,false,Won
QT-2025-00507,2026-01-13 08:59:56.000000 UTC,Honeywell Process Solutions,AP-LASER-003,180,0.0768,2.5,Sarah Connor,207953.430604,false,Won
QT-2025-00508,2026-01-13 20:18:04.000000 UTC,Tesla Supply Chain,AP-LASER-004,85,0.0434,3.4,Sarah Connor,111926.943034,false,Lost
QT-2025-00509,2026-01-13 23:00:24.000000 UTC,Lockheed Martin Skunk Works,AP-ACT-001,55,0.0698,4.2,James Wilson,71570.988232,false,Lost
QT-2025-00510,2026-01-13 23:16:05.000000 UTC,Rolls-Royce Aerospace,AP-ACT-003,122,0.0486,3.8,Sarah Connor,161583.576889,false,Lost
QT-2025-00511,2026-01-14 01:19:16.000000 UTC,Blue Origin Manufacturing,AP-VALVE-004,17,0.0338,3.5,Sarah Connor,50446.006622,false,Lost
QT-2025-00512,2026-01-15 05:01:55.000000 UTC,SpaceX Propulsion,AP-ACT-010,65,0.0274,2.6,Priya Shah,120973.546619,false,Won
QT-2025-00513,2026-01-15 07:16:29.000000 UTC,ASML Litho Systems,AP-ACT-009,53,0.0743,4.8,James Wilson,87788.163236,false,Lost
QT-2025-00514,2026-01-15 11:06:12.000000 UTC,SpaceX Propulsion,AP-VALVE-011,25,0.0996,4.2,James Wilson,71086.160933,false,Lost
QT-2025-00515,2026-01-16 00:05:18.000000 UTC,Caterpillar Advanced Components,AP-LASER-002,50,-0.011,3.8,John Smith,34000.014852,false,Lost
QT-2025-00516,2026-01-16 03:59:06.000000 UTC,Lockheed Martin Skunk Works,AP-VALVE-012,35,0.026,4.5,Sarah Connor,151125.324456,false,Lost
QT-2025-00517,2026-01-16 06:07:12.000000 UTC,Lockheed Martin Skunk Works,AP-VALVE-006,33,0.0506,4.8,John Smith,82324.210959,false,Won
QT-2025-00518,2026-01-16 07:14:08.000000 UTC,Airbus Atlantic,AP-ACT-001,106,0.0549,2.6,David Miller,133903.914886,false,Lost
QT-2025-00519,2026-01-16 21:50:37.000000 UTC,Boeing Aerostructures,AP-VALVE-012,40,0.0793,3.1,John Smith,178981.25687,false,Lost
QT-2025-00520,2026-01-17 14:01:02.000000 UTC,Blue Origin Manufacturing,AP-LASER-004,235,0.0097,5.7,Emily Chen,304673.752572,false,Lost
QT-2025-00521,2026-01-17 15:13:43.000000 UTC,SLB Production Systems,AP-ACT-002,30,0.0417,2.8,Priya Shah,39149.706972,false,Won
QT-2025-00522,2026-01-19 00:52:53.000000 UTC,Emerson Automation,AP-VALVE-003,45,0.0439,3.9,Maria Rodriguez,107384.926434,false,Lost
QT-2025-00523,2026-01-19 17:10:16.000000 UTC,Siemens Industrial Motion,AP-ACT-003,65,0.0436,3.7,Priya Shah,85512.386007,false,Won
QT-2025-00524,2026-01-19 22:53:30.000000 UTC,Honeywell Process Solutions,AP-LASER-001,281,0.0044,3.0,Michael Thompson,205981.524149,false,Lost
QT-2025-00525,2026-01-20 22:41:57.000000 UTC,TSMC North America,AP-LASER-008,180,0.0143,2.8,David Miller,193085.683909,false,Lost
QT-2025-00526,2026-01-21 09:51:55.000000 UTC,Siemens Industrial Motion,AP-ACT-005,167,0.0457,3.6,Sarah Connor,307701.199216,false,Lost
QT-2025-00527,2026-01-21 10:18:44.000000 UTC,Micron Technology Operations,AP-LASER-010,500,0.0387,2.9,Priya Shah,548327.100377,false,Won
QT-2025-00528,2026-01-21 13:40:49.000000 UTC,Intel Fab Equipment,AP-LASER-010,200,0.0854,3.0,Sarah Connor,217590.570681,false,Won
QT-2025-00529,2026-01-21 15:22:10.000000 UTC,ABB Robotics,AP-VALVE-006,20,0.0324,2.7,David Miller,48741.843646,false,Lost
QT-2025-00530,2026-01-21 15:51:28.000000 UTC,Tesla Supply Chain,AP-ACT-006,30,0.0284,3.5,Emily Chen,47195.928169,false,Lost
QT-2025-00531,2026-01-22 06:16:40.000000 UTC,Honeywell Process Solutions,AP-VALVE-009,45,0.0272,3.2,David Miller,175796.889524,false,Lost
